business_id,name_,state_,city
VLfqUaw3rXg_aF4NfZ0L_w,UNKNOWN,UNKNOWN,Henderson
9fwbxvLXrkkGANMkqE3LUw,UNKNOWN,UNKNOWN,Mesa
2GmGT-7QjowR1ihup3FbVA,UNKNOWN,UNKNOWN,Tempe
ab0ms6Is2Mt0kp2sbVjfNA,UNKNOWN,UNKNOWN,Las Vegas
JALpYzMTlwiIcp1s9R4QIw,UNKNOWN,UNKNOWN,Pittsburgh
pHpOuNf02eMyhdCnvMQGhg,UNKNOWN,UNKNOWN,Pittsburgh
4jm-et6RMcjOkmrC_IcuCg,UNKNOWN,UNKNOWN,Tempe
3vsVRyqGoDorYi2XCy_b8w,UNKNOWN,UNKNOWN,Tempe
w1Bpt8xEginRIkQiOAN9Gg,UNKNOWN,UNKNOWN,Las Vegas
YM6KtPCwhYXXh2ZGl6q_xw,UNKNOWN,UNKNOWN,Scottsdale
kfnobqJqKkn7eB3XRuQx_w,UNKNOWN,UNKNOWN,Lakewood
-s2MwO-16IbHde_sBZ0cRA,UNKNOWN,UNKNOWN,Las Vegas
-4_n--u4Z_SBbgz1zUKpYw,UNKNOWN,UNKNOWN,Scottsdale
tgiQx58FRyy6w-pEjoxjSA,UNKNOWN,UNKNOWN,Goodyear
VVGHTMBSNm-VbPdDwK_y9A,UNKNOWN,UNKNOWN,Scottsdale
1hSGeXz8tCMvi7tBkP4CTg,UNKNOWN,UNKNOWN,Champaign
OizIPd93t62qzDEwhZEM7Q,UNKNOWN,UNKNOWN,Las Vegas
P9GVKg1qQbBJQKQyriTmbw,UNKNOWN,UNKNOWN,Las Vegas
LN1_wzxb0nmhuaFt6wQ8sQ,UNKNOWN,UNKNOWN,Mayfield Heights
XEGzpaKszjDXqSJtLYwKsg,UNKNOWN,UNKNOWN,Tempe
YTCCJ3ShO-zg0dlx1nk6dw,UNKNOWN,UNKNOWN,Las Vegas
vi0n7kC0lQOqgoEbXLnm6Q,UNKNOWN,UNKNOWN,Scottsdale
lLindjep86GA3PeKMl55Og,UNKNOWN,UNKNOWN,Mesa
urgviU4CGLGVLKTahwuzVg,UNKNOWN,UNKNOWN,Phoenix
haa0u6VwTWBXbIW0mxlSGw,UNKNOWN,UNKNOWN,Las Vegas
rQX6RVr6E4Zg9hx8GBFGHQ,UNKNOWN,UNKNOWN,Champaign
-3K14kIKBH3gBOLf8-XFsg,UNKNOWN,UNKNOWN,Chandler
VA0GbpAN0qpa3bdHJ2a2iA,UNKNOWN,UNKNOWN,Las Vegas
6gk6ylpxIFKy5LXkcVZExw,UNKNOWN,UNKNOWN,Las Vegas
zZJlMZ4yXuZ8K9XC4x7SVQ,UNKNOWN,UNKNOWN,Tempe
9b-aJpz-NR_nGObB3-ZZ3w,UNKNOWN,UNKNOWN,Henderson
ZNcJehtzIVezt-mAn6QRQQ,UNKNOWN,UNKNOWN,Las Vegas
9WeJvvyT-j3btKwvTXyzjw,UNKNOWN,UNKNOWN,Las Vegas
7JDxP9DXn2A-vqkQ9Jy-fQ,UNKNOWN,UNKNOWN,Scottsdale
VqX3HPsZxuxsPKaQIU3Ehw,UNKNOWN,UNKNOWN,Scottsdale
_8HzIslOdrED7JQF2DU2fg,UNKNOWN,UNKNOWN,Phoenix
n3kuSEwXUn3acFjmKiE16Q,UNKNOWN,UNKNOWN,Chandler
l4x5FFzfiCFrGN0S-uZbBQ,UNKNOWN,UNKNOWN,Champaign
DNU_VvcCCyN1ZaddcuZNsw,UNKNOWN,UNKNOWN,Phoenix
9_JYDL4Ni1tQhnWl01tFNw,UNKNOWN,UNKNOWN,Tempe
9-8TNMfYXtS8aqIbwGaX3A,UNKNOWN,UNKNOWN,Peoria
CdlmEPEwx6SibrwJMkurzQ,UNKNOWN,UNKNOWN,Peoria
MIdHF-SmbVAADCys5viMtg,UNKNOWN,UNKNOWN,Charlotte
HuYN-EaTU15g_D8rCKwOoQ,UNKNOWN,UNKNOWN,Tempe
IOFFr8ViwIIqJi6WCoXQgQ,UNKNOWN,UNKNOWN,Henderson
uke-ijDwYofkcv7-o_GqIA,UNKNOWN,UNKNOWN,Las Vegas
3WAqlDxxhR8JjEOmU2E0Rg,UNKNOWN,UNKNOWN,Henderson
lQAGjzAA_D5d3i93xndl9w,UNKNOWN,UNKNOWN,Phoenix
oVcbWZ9bX3_cM4ldCbKGyA,UNKNOWN,UNKNOWN,Las Vegas
N38Sv1e4DF1nsHdZfbcv6w,UNKNOWN,UNKNOWN,Phoenix
CJvN2k3gjR7JspTx21icTQ,UNKNOWN,UNKNOWN,Cleveland
EVkytEhlC1nswqmgrHdviw,UNKNOWN,UNKNOWN,Champaign
364NaWNZN_2wEGr_5l77DA,UNKNOWN,UNKNOWN,Henderson
8Guc1oR4Ha-DmNjJhr2Cfw,UNKNOWN,UNKNOWN,Phoenix
_YOKmmy_yQPt1Y0JF3u_JA,UNKNOWN,UNKNOWN,Surprise
avzwr54OiK38_Xgw0A6xfw,UNKNOWN,UNKNOWN,Peoria
GUsYtGG557XKlHaMH87erg,UNKNOWN,UNKNOWN,Phoenix
ZsC2lV8jdLDnviOHKm0KEw,UNKNOWN,UNKNOWN,Gilbert
xDFq_77sjhjt9PJX83Ia1A,UNKNOWN,UNKNOWN,Las Vegas
fOV_mSdVu1Bp6GJitwLvGw,UNKNOWN,UNKNOWN,Phoenix
L2AXJIq3S50lE-tZt9MGdA,UNKNOWN,UNKNOWN,Phoenix
-Dnh48f029YNugtMKkkI-Q,UNKNOWN,UNKNOWN,Glendale
BdzCN71GMGGKlpW6nC1Z-g,UNKNOWN,UNKNOWN,Goodyear
iXXTFcJgOKJbHgdizC26vw,UNKNOWN,UNKNOWN,Charlotte
7YuRqwlt_BUBlj8SgdUWZw,UNKNOWN,UNKNOWN,Henderson
noZqYxiElPe7I1f5nlNxew,UNKNOWN,UNKNOWN,Pittsburgh
GZAhDoly1LdcernwkZ6rbA,UNKNOWN,UNKNOWN,Las Vegas
OKYp_AwhXfqL_0Pgw1WB9Q,UNKNOWN,UNKNOWN,Cleveland
RmoAWAz1xKBoCfxfjHBKbw,UNKNOWN,UNKNOWN,Charlotte
t4EnHrsawt4P8-DFz5rF7Q,UNKNOWN,UNKNOWN,Henderson
DajZcGEZCJXoIPu_4vQnBQ,UNKNOWN,UNKNOWN,Las Vegas
69Ajf2WXFR-1MySkBxcdkw,UNKNOWN,UNKNOWN,Scottsdale
h6gxTk2qkMJfA3fHuJpi6Q,UNKNOWN,UNKNOWN,Henderson
COUJUfrodU-MH4tenlzoXA,UNKNOWN,UNKNOWN,Cleveland
xywadi1Prn2yEolyVoss6w,UNKNOWN,UNKNOWN,Phoenix
6dKhlb7yx_mKeInETrnglQ,UNKNOWN,UNKNOWN,Glendale
-pL4Id5cuz2yC2UKi2Yq9A,UNKNOWN,UNKNOWN,Charlotte
LH94_1e1_Yfezu0PBrat3Q,UNKNOWN,UNKNOWN,Chandler
2ROJpByFqGaMdsWSleHg2g,UNKNOWN,UNKNOWN,Scottsdale
XnrOmf2B14J9u76q36_6Mg,UNKNOWN,UNKNOWN,Scottsdale
8b5ll2kjXfjgFIqWsjkr8Q,UNKNOWN,UNKNOWN,Las Vegas
I-vvqRaszKlLjn3Wicyw6w,UNKNOWN,UNKNOWN,Phoenix
9383tImw1urlxaweC1HBQQ,UNKNOWN,UNKNOWN,Scottsdale
Us-H77wqsQHSWHQN6YANmQ,UNKNOWN,UNKNOWN,Phoenix
7mUst6ceQDQDUIc8qxdPFw,UNKNOWN,UNKNOWN,Las Vegas
vTQtnaCpuB1mVNnn0OuTow,UNKNOWN,UNKNOWN,Gilbert
3UhUeSaZuzXnwXynrpSYHw,UNKNOWN,UNKNOWN,Gilbert
zfeD4tImUPT8CznDrsn-mQ,UNKNOWN,UNKNOWN,Scottsdale
AzJ9IvdIbD51s2R7XKnQgA,UNKNOWN,UNKNOWN,Scottsdale
3Tpdi9JOw5k0-vq-N0mJyg,UNKNOWN,UNKNOWN,Scottsdale
bAdwf-n52f46-ZjlfJ1Hwg,UNKNOWN,UNKNOWN,Las Vegas
1MGhb6z2XSTsyLvQgylXiA,UNKNOWN,UNKNOWN,Chandler
LsDqrzoRi4pmSuEX8EhsUA,UNKNOWN,UNKNOWN,Tempe
YGaowC1J4GfkQYyYLYWnQQ,UNKNOWN,UNKNOWN,Tempe
pbeRNz7IU9rBqDOJcJf6LQ,UNKNOWN,UNKNOWN,Las Vegas
9pTewioF128zRmHKAYGYDQ,UNKNOWN,UNKNOWN,Las Vegas
A9oMOgubD4gwPcb10DrPTQ,UNKNOWN,UNKNOWN,Las Vegas
4g3IsMpBLReHDA5JatpPzw,UNKNOWN,UNKNOWN,Phoenix
HlwbuZnJubtHBfXlxWDXpw,UNKNOWN,UNKNOWN,Phoenix
U4PakuOi1_IvOHzimI39bA,UNKNOWN,UNKNOWN,Las Vegas
LXheNwqZPoXuXNNeP1sNew,UNKNOWN,UNKNOWN,Peoria
9EDtnuUuXMGOmwagOvbBJg,UNKNOWN,UNKNOWN,Chandler
OtcxAFsEppwO39mKKl6Rmw,UNKNOWN,UNKNOWN,Phoenix
snGF9WJGKDojjmJs_O25eg,UNKNOWN,UNKNOWN,Scottsdale
fCegfbUkcg_zPjcXfQMifQ,UNKNOWN,UNKNOWN,Scottsdale
5dygdAJt319_lMYOnyhnhA,UNKNOWN,UNKNOWN,Scottsdale
6ByEVNwpXqh-e9lNQ_X47w,UNKNOWN,UNKNOWN,Scottsdale
fFELstxDIuLUZ0hYaOLxdA,UNKNOWN,UNKNOWN,North Royalton
BBkQ99cFPNJ5op-7IVqWNA,UNKNOWN,UNKNOWN,Pittsburgh
Nycc-2IQ5JNjF5tIetYZyw,UNKNOWN,UNKNOWN,Phoenix
wke61EJKd1Yw6q1BR1npZw,UNKNOWN,UNKNOWN,Las Vegas
HNs2Nf-trqFTDtho4vhfmA,UNKNOWN,UNKNOWN,Cleveland
Ws3AWw9WPWDdpUQjhkXcxg,UNKNOWN,UNKNOWN,Las Vegas
QMPDsRxHmDtap9ECO1Uwjg,UNKNOWN,UNKNOWN,Las Vegas
sSmt7JFTDNCcK1KfMVO2hw,UNKNOWN,UNKNOWN,Las Vegas
nlU0Gp7KCN2hjIzcTdWy0w,UNKNOWN,UNKNOWN,Phoenix
1LmXr5tZ5AJWamwurwJh2w,UNKNOWN,UNKNOWN,Phoenix
suJ-eo5Gkvcg0iXVQw4RyA,UNKNOWN,UNKNOWN,Charlotte
nZ3MQW3ndQ37eOrsJNGRMg,UNKNOWN,UNKNOWN,Las Vegas
y-5xgUA-5TblxftyC6VjVw,UNKNOWN,UNKNOWN,Tempe
gvk9VYmYpN7MMLV57XL9vQ,UNKNOWN,UNKNOWN,Las Vegas
-hKfhVhsNkTPHKWEZHKDig,UNKNOWN,UNKNOWN,Las Vegas
rmRqq0CEqEeoVu3DVnibjw,UNKNOWN,UNKNOWN,Las Vegas
Wyg1B6UZVongcnC9LA-lTA,UNKNOWN,UNKNOWN,Las Vegas
hDvdydcpB3gTU-ZZgSnjmQ,UNKNOWN,UNKNOWN,Champaign
XOOF9Ks5OL1RpFvduKYk1g,UNKNOWN,UNKNOWN,Scottsdale
X075p7boJU1j1JNHUj5UQQ,UNKNOWN,UNKNOWN,Las Vegas
-000aQFeK6tqVLndf7xORg,UNKNOWN,UNKNOWN,Phoenix
5rZxENz57t-SDv1tIS8lOg,UNKNOWN,UNKNOWN,Phoenix
ofAbFXOMz2-Di7p2oDsfhQ,UNKNOWN,UNKNOWN,Tempe
EjYGxyksao-Jhw86tIAiYQ,UNKNOWN,UNKNOWN,Las Vegas
FTspPrLTqUnkkEBked_syg,UNKNOWN,UNKNOWN,Medina
Crqj390cYtDdUbwSokzPQw,UNKNOWN,UNKNOWN,Paradise
9Dwo2-2kXEfOMxhJRRIQhg,UNKNOWN,UNKNOWN,Mesa
p91DHXkz5o_k825LwQPK9g,UNKNOWN,UNKNOWN,Las Vegas
JuNt6TkuBrMqsljkenCOdw,UNKNOWN,UNKNOWN,Las Vegas
qaMSyX1iUNlB-KJ2sAqD3g,UNKNOWN,UNKNOWN,Phoenix
yZIA98HUgPYx4BY8iZr3IA,UNKNOWN,UNKNOWN,Las Vegas
BV_ywDG0HJYWyFFXG8ssvQ,UNKNOWN,UNKNOWN,Cleveland
32boiU6fIl9ARtdEjaPhbQ,UNKNOWN,UNKNOWN,Henderson
dtjOkuk-UNjsRLDa1snxDw,UNKNOWN,UNKNOWN,Charlotte
4Qr01ALyMyV-ZwHrP2purg,UNKNOWN,UNKNOWN,Tempe
PWWuvwKa3sUnBIjTar4dEw,UNKNOWN,UNKNOWN,Las Vegas
uuvUD4w4t0kSMGe5DTNIMw,UNKNOWN,UNKNOWN,Charlotte
yPSx18cYyso4rlLywYdjXA,UNKNOWN,UNKNOWN,Glendale
YalmY--dRI7hWdKutyyrlA,UNKNOWN,UNKNOWN,Tempe
7pssyq-TJNU8SftRWfsQJA,UNKNOWN,UNKNOWN,Phoenix
SPDEoJHYJ80vihu0UhGKfQ,UNKNOWN,UNKNOWN,Scottsdale
D2ChD6EmImZtU_Xqo_lw0A,UNKNOWN,UNKNOWN,Scottsdale
-c6xY_UuqicPhynZJwRaSA,UNKNOWN,UNKNOWN,Scottsdale
sZ9m6BgtZeVcTfLA0fzUhg,UNKNOWN,UNKNOWN,Madison
0Mzr0DvMKAphpnNBH3OOCw,UNKNOWN,UNKNOWN,Henderson
bCrMHwCLZzyKsAUOiAL0OA,UNKNOWN,UNKNOWN,Scottsdale
aqONNC5onqX6EqHHUO1CJA,UNKNOWN,UNKNOWN,Scottsdale
suWt8IpJo_qZy1J5Q39Nxg,UNKNOWN,UNKNOWN,Las Vegas
eIhgrkXhxhxEgk3N7BVmIg,UNKNOWN,UNKNOWN,Las Vegas
XfUoM-27iPHkbewPXepmFQ,UNKNOWN,UNKNOWN,Phoenix
Ha3a9AAVZSQYm0zIzAItCA,UNKNOWN,UNKNOWN,Mesa
QbwJTaWoQjwABemmtGk9xg,UNKNOWN,UNKNOWN,Pittsburgh
tLb6RFiHtiElWxJV3GHBbg,UNKNOWN,UNKNOWN,Madison
ZYr2feXiGYTbWyho_1oUiw,UNKNOWN,UNKNOWN,Scottsdale
NfYA4ntbt1CeqmzrSipVpg,UNKNOWN,UNKNOWN,Beachwood
jS61OypBDohXfUfvjBV3CA,UNKNOWN,UNKNOWN,Las Vegas
Ln3jC2yAs5KtopUDAhYZBA,UNKNOWN,UNKNOWN,Henderson
WFV1PlbIZpua2xZIPJfmVA,UNKNOWN,UNKNOWN,Las Vegas
cAFOJl8NdOJFmK-zrKpvrw,UNKNOWN,UNKNOWN,Las Vegas
jGH9DMTUojegjQZ4anb1kQ,UNKNOWN,UNKNOWN,Scottsdale
eZAbJKjEt-siFM8em1l9mQ,UNKNOWN,UNKNOWN,Scottsdale
IHhNASV7uADdsbiTKk9U1Q,UNKNOWN,UNKNOWN,Henderson
FZL7ZC3OG0lkdCAWPIajUg,UNKNOWN,UNKNOWN,Lakewood
WpeM87bCUqC4CwDuMGNmBQ,UNKNOWN,UNKNOWN,Las Vegas
Zj3hKT7KlKSCAb4XCz4dgQ,UNKNOWN,UNKNOWN,Phoenix
ETFKj1VSHn5zTNddOz6FRQ,UNKNOWN,UNKNOWN,Charlotte
-73xAVllMh_O2nEAcGtbvQ,UNKNOWN,UNKNOWN,Madison
LHy5Y9zQqASN5_5XmlpvXA,UNKNOWN,UNKNOWN,Phoenix
GleKsaGVEkr8iq-x3mXWog,UNKNOWN,UNKNOWN,Glendale
aJxaOfwcQgLlf-EfD7uRtA,UNKNOWN,UNKNOWN,Scottsdale
NgYQvMLzs2lbvQGX4cMWIg,UNKNOWN,UNKNOWN,Pittsburgh
BkSMZh0vR_X1Ad-cKouOyQ,UNKNOWN,UNKNOWN,Scottsdale
LtO6vTBfYzlgWArn3kRe_A,UNKNOWN,UNKNOWN,Las Vegas
0YctfylXsdutJo8qFYnZJA,UNKNOWN,UNKNOWN,Las Vegas
j7TsOIl_pZm2wzs13-pRDQ,UNKNOWN,UNKNOWN,Scottsdale
2LfIuF3_sX6uwe-IR-P0jQ,UNKNOWN,UNKNOWN,Phoenix
T6VKCBhHojQkCWp_IYO24w,UNKNOWN,UNKNOWN,Las Vegas
6zry3kyGHiplbQ4rdqxbaQ,UNKNOWN,UNKNOWN,Las Vegas
mD6B_rD3D53Pd14j1oGvaw,UNKNOWN,UNKNOWN,Henderson
v2xh5qtrlRJSU3OnixJH2g,UNKNOWN,UNKNOWN,Las Vegas
JwyH48vqADWY6HieOMDxgQ,UNKNOWN,UNKNOWN,Tempe
u22akZ9o7DPQ3En_9AQ1lg,UNKNOWN,UNKNOWN,Tempe
9N8wCt5Skd_PGlOlRIMlag,UNKNOWN,UNKNOWN,Tempe
o1WaFFUroNbLGyqR7XgY3A,UNKNOWN,UNKNOWN,Henderson
ZB7LM4IHK_Z8qSmFZw4JXQ,UNKNOWN,UNKNOWN,Phoenix
Vn-Xqc1qkF1Vh2Z-wHkBVw,UNKNOWN,UNKNOWN,Las Vegas
t2oeG8yZHvogZOHzOE867w,UNKNOWN,UNKNOWN,Mesa
aKymOxfEj1zSumS9wi8zjQ,UNKNOWN,UNKNOWN,Las Vegas
b3XnB2SvmOI9D69FWtFdOw,UNKNOWN,UNKNOWN,Las Vegas
EbGlh6Vd17jKVMmSPcGBUQ,UNKNOWN,UNKNOWN,Scottsdale
MvheQHLkntIkL3_Rl9rd6Q,UNKNOWN,UNKNOWN,Las Vegas
7MvYuZUz5rnSJySQHTgtSQ,UNKNOWN,UNKNOWN,Henderson
c_VcdG84KcGRRQ23x-EpPA,UNKNOWN,UNKNOWN,Henderson
1dV3qNEv8nNUAX1k3qdE2w,UNKNOWN,UNKNOWN,Chandler
sAU0FbmsQwcwk3uvvvtIgw,UNKNOWN,UNKNOWN,Coraopolis
oWH0E7m1VDyyqpUI03BNOw,UNKNOWN,UNKNOWN,Scottsdale
K_20WI2uDh_1UvnyKTazfg,UNKNOWN,UNKNOWN,Scottsdale
V-gfM9D_9evsTeuIBz6ufg,UNKNOWN,UNKNOWN,Phoenix
4VPjBVJKcxDpr00OMwxSww,UNKNOWN,UNKNOWN,Glendale
e6Y-iwVpaXqxp83gjx9Smw,UNKNOWN,UNKNOWN,Las Vegas
Q7pX5N7os8MKKLlKNUD1sA,UNKNOWN,UNKNOWN,Las Vegas
lI3kXSfqsoTeb3mfX6sa7A,UNKNOWN,UNKNOWN,Henderson
LGQ58z9YfjDu9mQV2VmbnQ,UNKNOWN,UNKNOWN,Chandler
cJzv3fbd7jL2ZHyFosFkOw,UNKNOWN,UNKNOWN,Phoenix
Uz_ENmqtHyAJcd-f7Zcjxw,UNKNOWN,UNKNOWN,Phoenix
gkrfsAEuRTdBvhAJb1cXsg,UNKNOWN,UNKNOWN,Chandler
qqE1rhIXnQPYrnNELeJi-g,UNKNOWN,UNKNOWN,Phoenix
gVr5mL60az3_rxjJwRDN9w,UNKNOWN,UNKNOWN,Pittsburgh
A39hz1DwMkofh4lyBKJNmw,UNKNOWN,UNKNOWN,Charlotte
W2obVbo47pkggXu09KiZtw,UNKNOWN,UNKNOWN,Middleburg Heights
B_cbXt540Kv5BfyreOcVHA,UNKNOWN,UNKNOWN,Scottsdale
OzcVyb1JudLFjZ9lfGSN3w,UNKNOWN,UNKNOWN,Phoenix
Ad_-9GuDFTEjAsSQ3PXLOw,UNKNOWN,UNKNOWN,Las Vegas
Ux1uv192vZnuh4e42PdS_w,UNKNOWN,UNKNOWN,Las Vegas
GycKwl5zpj7TMyc-3HJ6zQ,UNKNOWN,UNKNOWN,Las Vegas
3fT1kcQ-MVEImGHa3hll5w,UNKNOWN,UNKNOWN,Las Vegas
b8RtDCciDSMfySzI3P3CVA,UNKNOWN,UNKNOWN,Las Vegas
JuODVop_PL9tXTQoJ7HyIQ,UNKNOWN,UNKNOWN,Las Vegas
hMYqz6Nn1ZIlYBZm1NYp8Q,UNKNOWN,UNKNOWN,Las Vegas
lPQGg0x8UOAWD_08wZmfgA,UNKNOWN,UNKNOWN,Pittsburgh
CTnL5sDAfcSlaInNGxq-9w,UNKNOWN,UNKNOWN,Surprise
5jak2hYO5ikUzjm-Ytao5A,UNKNOWN,UNKNOWN,Urbana
ZRugCrjf_rKjgprhv8fAeQ,UNKNOWN,UNKNOWN,Las Vegas
bXGADvexLZ7sAiAuTfhYiA,UNKNOWN,UNKNOWN,Cleveland
a1eWEC2nkv5ddN-10y3wKg,UNKNOWN,UNKNOWN,Lakewood
_WEZNXybW8cu1T1KAiY08w,UNKNOWN,UNKNOWN,Las Vegas
jjIsYHDxyIcx5EFdHFT_9w,UNKNOWN,UNKNOWN,Scottsdale
F5arCcVW_mjFWbgJbWYO-Q,UNKNOWN,UNKNOWN,Scottsdale
fCf-JewsdoEtRZDzc6Ji5g,UNKNOWN,UNKNOWN,Gilbert
bVPTxKhjj4qyTF7_43nY-g,UNKNOWN,UNKNOWN,Mesa
64_y0ZgHl34uOzHNnSnd1g,UNKNOWN,UNKNOWN,Las Vegas
WTZj0hHhwq2GaqsLMXQWhw,UNKNOWN,UNKNOWN,North Olmsted
-I27yVw2x_-31_OOMSH02w,UNKNOWN,UNKNOWN,Charlotte
7kdWUKNc0lYZ9cAbKELDIw,UNKNOWN,UNKNOWN,Scottsdale
urZAY6Hs-f3Bq6bmKYTiVQ,UNKNOWN,UNKNOWN,Scottsdale
wWWpEyUkXhvnnRGr6VHFBA,UNKNOWN,UNKNOWN,Las Vegas
K98PcFE04FRWFPXa0wsYZw,UNKNOWN,UNKNOWN,Phoenix
QJfnq_F3qb3raMCZa48_3A,UNKNOWN,UNKNOWN,Tempe
F6DkuOl97pOGXiLqbUYPpg,UNKNOWN,UNKNOWN,Phoenix
EoPd4SI9-mnkyb2CJcgkLA,UNKNOWN,UNKNOWN,Champaign
sQp0yepFpFvi2ZO2QSP0Ww,UNKNOWN,UNKNOWN,Chandler
WhhYFGRHoC22Pb-OH-e8jQ,UNKNOWN,UNKNOWN,Las Vegas
NwktF1sJ92KOQ434geNRoQ,UNKNOWN,UNKNOWN,Charlotte
pvrTxY4WCE5DfHAIMLjSbg,UNKNOWN,UNKNOWN,Henderson
hMR0tRJAlprbJL9iwRcO8w,UNKNOWN,UNKNOWN,Charlotte
rGwnzfCUp23Q5lTkxqZqTg,UNKNOWN,UNKNOWN,Glendale
nubHGTPakh7v6Y_f8lOkbg,UNKNOWN,UNKNOWN,Las Vegas
kgffcoxT6BQp-gJ-UQ7Czw,UNKNOWN,UNKNOWN,Las Vegas
QvHybsk5_SnyEMD15izeeQ,UNKNOWN,UNKNOWN,Scottsdale
R_FaE4Zq4cIx-6VBJwepCA,UNKNOWN,UNKNOWN,Scottsdale
C6jKwYmzHztO7OCex9j-YQ,UNKNOWN,UNKNOWN,Pittsburgh
YGp45gzvugehrn56DQn9OQ,UNKNOWN,UNKNOWN,Las Vegas
hgo0jDweUcHMHqNDnQQm9A,UNKNOWN,UNKNOWN,Scottsdale
jgmKcZsgKYkTFyYIabL3Sg,UNKNOWN,UNKNOWN,Scottsdale
kfYXtYsg9a95IfctWXBbQQ,UNKNOWN,UNKNOWN,Las Vegas
gWqwzJTx8g588U3f7BkZnw,UNKNOWN,UNKNOWN,Tempe
OJAGq2tKzlwNuWmUX00I5g,UNKNOWN,UNKNOWN,Mesa
NdyM-j4Mzmm7o8Svgh4goQ,UNKNOWN,UNKNOWN,Henderson
cZAU9Gs-rIv8DvsVp3qUTw,UNKNOWN,UNKNOWN,Peoria
AItZTiQslWDDH-9FAgHotg,UNKNOWN,UNKNOWN,Las Vegas
CUn59grUqyROxhSyfjjhHw,UNKNOWN,UNKNOWN,Phoenix
FEWTPBUv-QiugBe-2uXD4A,UNKNOWN,UNKNOWN,Henderson
zgclYxtxOdS4-KIxO7j_UA,UNKNOWN,UNKNOWN,Glendale
-cBQKodqi77Q0vk-9iDvQA,UNKNOWN,UNKNOWN,Tempe
q-9wprAg0B4_5o2ZWeR20g,UNKNOWN,UNKNOWN,Tempe
x-zb-pD1g5MULqKfeXpOXw,UNKNOWN,UNKNOWN,Huntersville
cpOELWhrJDdz5v1b3H5EcQ,UNKNOWN,UNKNOWN,Henderson
JRh14J_be0jl7Wbt412vDA,UNKNOWN,UNKNOWN,Las Vegas
5wWlM1ZxY7N9kuAlWUVVOQ,UNKNOWN,UNKNOWN,Cleveland
Pz5xubNo-bt5WeNLqFPV3A,UNKNOWN,UNKNOWN,Chandler
ZO48h1ZKUC0pYAXAo3Zplw,UNKNOWN,UNKNOWN,Phoenix
MqYYYNA-ZYvV-1w5qcmMoA,UNKNOWN,UNKNOWN,Las Vegas
vSG5XgVE_V94gdp-DCl71Q,UNKNOWN,UNKNOWN,Peoria
xmR24mROapMAft1u09IDFQ,UNKNOWN,UNKNOWN,Chandler
x6uV0hh4aUtp48BFL8DklQ,UNKNOWN,UNKNOWN,Scottsdale
rbywwnfMjFjJwLQkgpdIEw,UNKNOWN,UNKNOWN,Phoenix
TJwMIZiGB2FA5bJvn444EA,UNKNOWN,UNKNOWN,Charlotte
1tNVPumjvFErYjvSXbOQ6Q,UNKNOWN,UNKNOWN,Las Vegas
pjpUOlJLlkIxBZ5BquA2PA,UNKNOWN,UNKNOWN,Phoenix
qFsH-BtGP_b2ojrcbdRxpg,UNKNOWN,UNKNOWN,Mesa
T3y7m50JXsf8HI66L4f72w,UNKNOWN,UNKNOWN,Tempe
487mtOBBHP4maGMFHvjZxg,UNKNOWN,UNKNOWN,Scottsdale
iA71T17QhfvlEPoQwHgMIw,UNKNOWN,UNKNOWN,Scottsdale
ac-ZqojwKNlhPiCdv1sT6g,UNKNOWN,UNKNOWN,Strongsville
Xfb9QGlxOPaEY_3JplgeSA,UNKNOWN,UNKNOWN,Goodyear
84k_DLsR7T4q5HV5SI3VbQ,UNKNOWN,UNKNOWN,Henderson
1bBODLZt3o0q22zw8ynFOw,UNKNOWN,UNKNOWN,Scottsdale
Ps4q4LP61qoQ4rJtFyL-aw,UNKNOWN,UNKNOWN,Scottsdale
w3k4afCJEih9-kPL6ZI0Og,UNKNOWN,UNKNOWN,Glendale
bROfsCS_9L7PaDn84scvhA,UNKNOWN,UNKNOWN,Phoenix
FzQhaw6t6bMj6NzVevI6uQ,UNKNOWN,UNKNOWN,Henderson
PxANrd2dLItNNSAWyiQTjQ,UNKNOWN,UNKNOWN,Henderson
iwzVhM5CirzkNS5wTxwZeA,UNKNOWN,UNKNOWN,Phoenix
pLMfv9jqRElSyJ9pcuFgdA,UNKNOWN,UNKNOWN,Henderson
HO5WgwBBOpgQ2bCbSxTHzA,UNKNOWN,UNKNOWN,Henderson
flKREzH4wdibg0IAIuZe_g,UNKNOWN,UNKNOWN,Phoenix
1oyjaOnK_FA4zD3XU-c7hA,UNKNOWN,UNKNOWN,Glendale
qME1CvFxSrhqE6-YGcp3Rw,UNKNOWN,UNKNOWN,Pittsburgh
OqamB2NfudcBaywvsToT8A,UNKNOWN,UNKNOWN,Las Vegas
axfGq2ooUSB9MpL1RQTmeQ,UNKNOWN,UNKNOWN,Las Vegas
wrJROwvVKHvdMVIZO7HUrw,UNKNOWN,UNKNOWN,Lakewood
_0ZIFTvfcA3UETO_S_JTNA,UNKNOWN,UNKNOWN,Las Vegas
nMV7Sn15I87tDlHJiSE92A,UNKNOWN,UNKNOWN,Pittsburgh
NMyMnvEVTzWBssOepGGR0A,UNKNOWN,UNKNOWN,Las Vegas
ekrfReJJZrrtMEIirLP-ig,UNKNOWN,UNKNOWN,Mesa
kxDMvdpuatJJLKVgg19Z1Q,UNKNOWN,UNKNOWN,Charlotte
ykb78lXHMHjNFBPVOL5meQ,UNKNOWN,UNKNOWN,Scottsdale
