business_id,day,hour,checkins
bqHzD6p_VL7j85dwGIRmzA,UNKNOWN,UNKNOWN,0
G7ZZmjnH3iTsoVDo5xWDIg,UNKNOWN,UNKNOWN,0
JUupMY4zXVt1Kcb7tnnCeQ,UNKNOWN,UNKNOWN,0
FjL-V4kj2jHeoByEwjK5Eg,UNKNOWN,UNKNOWN,0
mbZe40oM-Ha-Q_qWh49-Mg,UNKNOWN,UNKNOWN,0
GqqxsrXIGVJLWxbfYCzaVQ,UNKNOWN,UNKNOWN,0
jYU4Nd71giCWpLuj5JIxgg,UNKNOWN,UNKNOWN,0
btBfPQRS2eLSzOsRB8lh0A,UNKNOWN,UNKNOWN,0
InBbxhVFgBhDlWU9SO_aiQ,UNKNOWN,UNKNOWN,0
uAqyrHdOMctwbAhoLaTfNw,UNKNOWN,UNKNOWN,0
u54Hx0VmPRzOtwvBShonSA,UNKNOWN,UNKNOWN,0
ctGtC-W42WD_UmqEVe-uUQ,UNKNOWN,UNKNOWN,0
TAubVzXa2ep5k7BGFygjtQ,UNKNOWN,UNKNOWN,0
i_96cvjJo5mgcepHmGvl_A,UNKNOWN,UNKNOWN,0
qunyMU6fuXH3u8owkKh09A,UNKNOWN,UNKNOWN,0
vRdSJlcDPT1VOxAE0mD2BA,UNKNOWN,UNKNOWN,0
N6vxcny76plUWtJik8oCdQ,UNKNOWN,UNKNOWN,0
Jd-XHSl0t0JWotORH0IsSg,UNKNOWN,UNKNOWN,0
y6Dih1p0JqNuyfw9dQJ8_g,UNKNOWN,UNKNOWN,0
M6lhtlSaVcfW00oQGZmStw,UNKNOWN,UNKNOWN,0
9Nd2EJ23sTsQos7F65_5yw,UNKNOWN,UNKNOWN,0
Qa-xXhiTmbYZPCJDOwSVzw,UNKNOWN,UNKNOWN,0
yFtruw-LtrSc3M9wNH-2Pg,UNKNOWN,UNKNOWN,0
l3EkLGreTXChG0TQHyo2ow,UNKNOWN,UNKNOWN,0
SoHmaJI8FxXXQ6CynqjaZQ,UNKNOWN,UNKNOWN,0
EIKznZ4ENI4zb3D3nKhM4w,UNKNOWN,UNKNOWN,0
jjXKQBSlvmdnVm36yWDZIA,UNKNOWN,UNKNOWN,0
XZuyrMCexj6aQRSMBiTDKw,UNKNOWN,UNKNOWN,0
JLRFcM1x9UohqnbNPNkTqA,UNKNOWN,UNKNOWN,0
_ouQAO8mIQ3WN4DOmclm5Q,UNKNOWN,UNKNOWN,0
wyXS7D0brfVmQs1-IlDMFw,UNKNOWN,UNKNOWN,0
NSPHs-s1LayiXvHz6pUNfQ,UNKNOWN,UNKNOWN,0
jcCeREE-DdR-zGuWkQZESA,UNKNOWN,UNKNOWN,0
Cy6k-OK7cQkxx_Q45EM73Q,UNKNOWN,UNKNOWN,0
e1qIWEYgYjTJG1zHr4rwxg,UNKNOWN,UNKNOWN,0
EgemRE83Qe_ZbGnFcrPsng,UNKNOWN,UNKNOWN,0
eboFGTFO2UVdLLgTgiEkmA,UNKNOWN,UNKNOWN,0
FWVWYdmlC_iV9L2_yGbnCg,UNKNOWN,UNKNOWN,0
I7XWtKL1oHohZCtCCyQIog,UNKNOWN,UNKNOWN,0
SSqpD2OWQS2IzntxwTnZMQ,UNKNOWN,UNKNOWN,0
7QXbCdmyDFHFK_cbG4TPVQ,UNKNOWN,UNKNOWN,0
ApVMRmFo1_dHEm-36_0z3w,UNKNOWN,UNKNOWN,0
eIoVs7QNC7mld_3hOxrmuA,UNKNOWN,UNKNOWN,0
xaUs7RCzD-BfS49f-elj-A,UNKNOWN,UNKNOWN,0
2bSyNMam79SlwiHwQD6RGg,UNKNOWN,UNKNOWN,0
uxAjJFBvXlplA_Eod3nb3g,UNKNOWN,UNKNOWN,0
o6-VStvJVzpdcfdsyfe9qg,UNKNOWN,UNKNOWN,0
v6S7Tde80bye1CUtWx6rYw,UNKNOWN,UNKNOWN,0
r0j4IpUbcdC1-HfoMYae4w,UNKNOWN,UNKNOWN,0
YpnmR7vEDUK5nrj_S0crJw,UNKNOWN,UNKNOWN,0
wHgiDmpVKv8CeIybGjTRvw,UNKNOWN,UNKNOWN,0
yBxzqKXHhvNVaFnEOd4f7Q,UNKNOWN,UNKNOWN,0
1VOJtXuhsDvF5IQwJ-Pp2w,UNKNOWN,UNKNOWN,0
3rgUFMgimv9twiyFxucUhg,UNKNOWN,UNKNOWN,0
mAK6DD0pEOOdQzj08gWW5g,UNKNOWN,UNKNOWN,0
0UvhhpDm26cZwyitX7xJfA,UNKNOWN,UNKNOWN,0
FEEJ4rK8EZ7cqIvBM5luGg,UNKNOWN,UNKNOWN,0
K-FdQFWubjy8RKkeQP1zYg,UNKNOWN,UNKNOWN,0
xaL0FWyQZZmN64g_cdrOyQ,UNKNOWN,UNKNOWN,0
ieXLQit3ZIZoxrYff8uNhA,UNKNOWN,UNKNOWN,0
5j5YHqXMNOHYLiDNGlz9_Q,UNKNOWN,UNKNOWN,0
ESwXZMJioTpOXSOg5-AqBw,UNKNOWN,UNKNOWN,0
oLCbzZG2184wQBdmkggRnQ,UNKNOWN,UNKNOWN,0
94GNGMxmruuqRLRhLqllWw,UNKNOWN,UNKNOWN,0
-PRTv5z2N687DEyW0Fkcww,UNKNOWN,UNKNOWN,0
px2l_fl2_LlVthj50T7o2g,UNKNOWN,UNKNOWN,0
XJf1HLNZ6t0qOa9sRqUXiQ,UNKNOWN,UNKNOWN,0
QzUt_WBU1DmX8odQDI2_EA,UNKNOWN,UNKNOWN,0
1x1vzOzYU7yLPSzMiPw1HQ,UNKNOWN,UNKNOWN,0
-LmxQLtHixUTeQkk5G-gTw,UNKNOWN,UNKNOWN,0
D8sk6LZlp2P9FFh_mk9q7g,UNKNOWN,UNKNOWN,0
1Ju0DdzxjWvZ-12lnmROig,UNKNOWN,UNKNOWN,0
x3dYPKifvJoRDYvjJxyZAw,UNKNOWN,UNKNOWN,0
4HudfLgcMH5WRD68MhvMAw,UNKNOWN,UNKNOWN,0
25PEf9-e8_7phdV7JjOHhA,UNKNOWN,UNKNOWN,0
-gx4-wJT_n7ufN1RsrDG2w,UNKNOWN,UNKNOWN,0
S0eDDfmBB7wJZ8ElI3mOTQ,UNKNOWN,UNKNOWN,0
csuXB5DPzIe0Z2yKGkWOBw,UNKNOWN,UNKNOWN,0
P7Dqa0IbcFgRZ1aK7CPAOw,UNKNOWN,UNKNOWN,0
Fg93ZB0xXurEnBICPFcepQ,UNKNOWN,UNKNOWN,0
-ubMHUCK8TQgGI4hWZgWpA,UNKNOWN,UNKNOWN,0
w1Bpt8xEginRIkQiOAN9Gg,UNKNOWN,UNKNOWN,0
yqR0nvuxTAOwA4HvveX34g,UNKNOWN,UNKNOWN,0
xZwTBIr936o8Qnj1n0S-zA,UNKNOWN,UNKNOWN,0
1JPKxgFMdATghpZ9LC6nCg,UNKNOWN,UNKNOWN,0
44xBONbuMSghULXXEnl-Lw,UNKNOWN,UNKNOWN,0
WM33kyvA8XfiL8lk2I2vcA,UNKNOWN,UNKNOWN,0
41WfL6MGTAXYgRQfNT3dyA,UNKNOWN,UNKNOWN,0
KH9jRi01zb4--E_I9SPg6w,UNKNOWN,UNKNOWN,0
XIJ60PhKaQ80CmAeYHsTig,UNKNOWN,UNKNOWN,0
NzmsBkfRRNcAolRYQ5P_vg,UNKNOWN,UNKNOWN,0
Iv6G7cDNydPoYLss-uokVA,UNKNOWN,UNKNOWN,0
uP9PCMWRX2mDHSg7He0Q4A,UNKNOWN,UNKNOWN,0
TfG5mFbCQjtz-P28qFWeIA,UNKNOWN,UNKNOWN,0
7OIjLrE69fnIWyoVt1DmPA,UNKNOWN,UNKNOWN,0
AHnvBkGTNlpAVTmg-k0Bsg,UNKNOWN,UNKNOWN,0
KvLJm7oTf2nlQDLp83YudQ,UNKNOWN,UNKNOWN,0
rQhSytWZ2vhzsfzBW4fKgQ,UNKNOWN,UNKNOWN,0
V6u7__4jbEDOgWR8K6qUSw,UNKNOWN,UNKNOWN,0
YYRP-b61hjDljhWBfmUlDg,UNKNOWN,UNKNOWN,0
Qje5bEx0dxVNidcQUKJPsA,UNKNOWN,UNKNOWN,0
YDyIdFfs-xb8R4FAmc7aJA,UNKNOWN,UNKNOWN,0
Lb9rNNCbF6gL5EM6znWJUA,UNKNOWN,UNKNOWN,0
st7ehgk5h-TW7D_-aOGcng,UNKNOWN,UNKNOWN,0
DyNwk4aKTe5zy3h83zSTyg,UNKNOWN,UNKNOWN,0
wKxvqWGx9N0wB4Fg7f7Dtg,UNKNOWN,UNKNOWN,0
Actf62tLdjeDaylH5rNs8g,UNKNOWN,UNKNOWN,0
o9thrb4UrI4NJ6CGOAXb5g,UNKNOWN,UNKNOWN,0
jMQNzP2a5eyOOf3F8DavjA,UNKNOWN,UNKNOWN,0
0HuLU0K_acbYDQishnEXNQ,UNKNOWN,UNKNOWN,0
Wyc49dq1r5uMqBl9bHVPAw,UNKNOWN,UNKNOWN,0
U1-CsisBIWWKsIeHOsfZeg,UNKNOWN,UNKNOWN,0
buvPYzg6MsOsHBMy6iWHoQ,UNKNOWN,UNKNOWN,0
nbNbf1SWM4JYSQnM-Z8ZLQ,UNKNOWN,UNKNOWN,0
QMPDsRxHmDtap9ECO1Uwjg,UNKNOWN,UNKNOWN,0
6WEXp9m9ZbFpWmO3OXHX6g,UNKNOWN,UNKNOWN,0
Wyg1B6UZVongcnC9LA-lTA,UNKNOWN,UNKNOWN,0
Wpt0sFHcPtV5MO9He7yMKQ,UNKNOWN,UNKNOWN,0
Y0T8dk93Fl_4k_BXQPVWdw,UNKNOWN,UNKNOWN,0
8gZ_rKYg7Uy2EIelv-WZ5A,UNKNOWN,UNKNOWN,0
RO1KZAmdOs7lSXujfOU9cA,UNKNOWN,UNKNOWN,0
mYBM11YwgftyQJxYGkKnYQ,UNKNOWN,UNKNOWN,0
DTgWZvWgeRmsgZqrlqerdQ,UNKNOWN,UNKNOWN,0
hjnkZ5aNxc42quli_x6R_Q,UNKNOWN,UNKNOWN,0
hLzQnVDR1L8EdTvKCF20fw,UNKNOWN,UNKNOWN,0
U3kKNfGwVFX0y4Cpha7X_A,UNKNOWN,UNKNOWN,0
HfMJvB9Sgiq1c5Sl1_NYrg,UNKNOWN,UNKNOWN,0
sJ8B4Lq6AY-m5dzIbDNgyQ,UNKNOWN,UNKNOWN,0
hSfqmR5DKDqIKEHOVVAu4w,UNKNOWN,UNKNOWN,0
AItZTiQslWDDH-9FAgHotg,UNKNOWN,UNKNOWN,0
QQXylGKTzu2XdPY_1usLcA,UNKNOWN,UNKNOWN,0
Y8SjuZfJ9IxJaIEj3dibpQ,UNKNOWN,UNKNOWN,0
DYWNZmZHbwLLUSAiMx-N9Q,UNKNOWN,UNKNOWN,0
XqECecvYic--t9dmpBuBew,UNKNOWN,UNKNOWN,0
QjsozphZXOOtDho93DtzAA,UNKNOWN,UNKNOWN,0
kwq7P6cdxVsVJxkvj67cxA,UNKNOWN,UNKNOWN,0
PSrITKG8En8mvwZ_YhywTg,UNKNOWN,UNKNOWN,0
DiUgFZkt88xcDWG0OjjCaQ,UNKNOWN,UNKNOWN,0
BHLHawbaMIWv7CCh0oXvAw,UNKNOWN,UNKNOWN,0
H7GzAKwibxM3Kk3xCD-aHQ,UNKNOWN,UNKNOWN,0
33PllEKHR4D0rVBWCUpSig,UNKNOWN,UNKNOWN,0
w03t2DJ8odsCiPIZong-Hg,UNKNOWN,UNKNOWN,0
3KNC2yixPC68n3MyEivl3A,UNKNOWN,UNKNOWN,0
S00NXVVucdBBZqFy4Z295w,UNKNOWN,UNKNOWN,0
PLcnOAMQYfKAnVKB_ZHz9Q,UNKNOWN,UNKNOWN,0
xOhrSum1TFNPvpw-MEgtQg,UNKNOWN,UNKNOWN,0
PFOPBxMDFZM0vFrI5R8txQ,UNKNOWN,UNKNOWN,0
UXkD2CbW8BnTpYyUTsrCTQ,UNKNOWN,UNKNOWN,0
5SAc4UEipnqc1d-58xhpnA,UNKNOWN,UNKNOWN,0
-kbPPBNsIPDfMfgUGO7QhA,UNKNOWN,UNKNOWN,0
bFUWmRKsCkborKVe6oaA5g,UNKNOWN,UNKNOWN,0
qqJkYCUIzGvmtOVtnxznfw,UNKNOWN,UNKNOWN,0
YPCbxsAPYOo3kRMbhfxFzw,UNKNOWN,UNKNOWN,0
5uvX6yqie9DpHR7UAiQZtw,UNKNOWN,UNKNOWN,0
dpq2cr7kKFvHqu0IQv6HrQ,UNKNOWN,UNKNOWN,0
iXO790cIqW9JekmehkIvhQ,UNKNOWN,UNKNOWN,0
Ws3AWw9WPWDdpUQjhkXcxg,UNKNOWN,UNKNOWN,0
hlZZfvMgbn7DBft5XACIOg,UNKNOWN,UNKNOWN,0
mgOkQUSipgh-tUE5jlDNdw,UNKNOWN,UNKNOWN,0
ILCRrpBIp8KTknEdgIpTxw,UNKNOWN,UNKNOWN,0
BLJC-pfogun0g7092kc3pg,UNKNOWN,UNKNOWN,0
3sXlZWM9B72_r-dYBIgmyg,UNKNOWN,UNKNOWN,0
UdC4xRKTFQPOhkc6vPVwvA,UNKNOWN,UNKNOWN,0
MshSy-b-4qY5zdFioUWuzg,UNKNOWN,UNKNOWN,0
S8zUfSQTHQG4hcxfsXmm3w,UNKNOWN,UNKNOWN,0
g2xBWAsJURoLqvH2E3kYbA,UNKNOWN,UNKNOWN,0
H8syW_r5Y6QZZ0Q7HYOd1A,UNKNOWN,UNKNOWN,0
q_CmNcxciEBnZbG9JrGbQg,UNKNOWN,UNKNOWN,0
jPhxi_U9bxDmSSyB-qMgGg,UNKNOWN,UNKNOWN,0
1F7SjxEmqhFmDfQgpTI8sA,UNKNOWN,UNKNOWN,0
DUZRGOD43JuaB7sFKYwHwg,UNKNOWN,UNKNOWN,0
ljBHfR3BI21EUE6tCWIGdA,UNKNOWN,UNKNOWN,0
ZYkAMs9UcYuwaXSiGczSkA,UNKNOWN,UNKNOWN,0
7NvIgf7XW55OKa5ZU7gw8Q,UNKNOWN,UNKNOWN,0
2kWrSFkIes_d2BMg4YrRtA,UNKNOWN,UNKNOWN,0
vA0r9oI0b6cC5NKydybP5A,UNKNOWN,UNKNOWN,0
PYDw2RbDoO9DzuIapgI6-w,UNKNOWN,UNKNOWN,0
D6WpqR9w-Suwie5wbD7Cmg,UNKNOWN,UNKNOWN,0
L532KNj0asC4kGunDldpWg,UNKNOWN,UNKNOWN,0
Wea701wdJeSGejsBmQav3A,UNKNOWN,UNKNOWN,0
KF4yGNiy9zDL-hu9gBOpaA,UNKNOWN,UNKNOWN,0
SqdQDa_xNGD8zVs0A1j1xg,UNKNOWN,UNKNOWN,0
AYAoNoDC8-DdKRbR74RfRQ,UNKNOWN,UNKNOWN,0
QjTNaLsR40myQE_EuaQkuQ,UNKNOWN,UNKNOWN,0
ITxC5t3OvfyNEaigQZmdyw,UNKNOWN,UNKNOWN,0
9lzUbppytzgrf6maaTR0Ng,UNKNOWN,UNKNOWN,0
kaFItSnFuTSpmohv2jDbrQ,UNKNOWN,UNKNOWN,0
CsVCUymHT99HjyLuHNtUjA,UNKNOWN,UNKNOWN,0
k-YxoQSyfIEPcSHu1cyBhg,UNKNOWN,UNKNOWN,0
dbKnvc3eAugC-vRxw03Jzw,UNKNOWN,UNKNOWN,0
RNyWQa2X4PCqdoghDPgwDQ,UNKNOWN,UNKNOWN,0
fRBkTGZ8ICbpaAaxhWrZ-Q,UNKNOWN,UNKNOWN,0
DnQeRQH6IF6i6qLwtn0S7g,UNKNOWN,UNKNOWN,0
pvrTxY4WCE5DfHAIMLjSbg,UNKNOWN,UNKNOWN,0
U33yMM_-xV-qYLKb1LGLPQ,UNKNOWN,UNKNOWN,0
QTbcjU_3vHLPBDR4kdlbLw,UNKNOWN,UNKNOWN,0
81sJG9LJ9ahscSNBUYYUGw,UNKNOWN,UNKNOWN,0
lKZGxLaok4FLQODdw28Ubg,UNKNOWN,UNKNOWN,0
pYL6JqKtqlMNXbWonw3yNA,UNKNOWN,UNKNOWN,0
-WDGsZxIO27znIaAlwON4Q,UNKNOWN,UNKNOWN,0
qT4lQ9NbOC2N03HDOs28CA,UNKNOWN,UNKNOWN,0
3wrVKOsaYt2zt9EYE_1Auw,UNKNOWN,UNKNOWN,0
u84xKtVRDLuh_P_zXWkzLQ,UNKNOWN,UNKNOWN,0
aXhkmc7saOzM_eeRg8bkVA,UNKNOWN,UNKNOWN,0
ENSXtagSYILMBTVEj6p81Q,UNKNOWN,UNKNOWN,0
SaE64Qax50cXMV-LdK2ApQ,UNKNOWN,UNKNOWN,0
blTTHZsfT51hCj7Qo6k4dg,UNKNOWN,UNKNOWN,0
RWtPw0dnDEXZFKIzqoCbnQ,UNKNOWN,UNKNOWN,0
lqPuSiWypNCACEMhArSZ2A,UNKNOWN,UNKNOWN,0
N3m8tS76WUtjA7htu-BP9w,UNKNOWN,UNKNOWN,0
q-Vu61XqDW7d2W8EXEUTgQ,UNKNOWN,UNKNOWN,0
kJOIif38NQA0ErkcXQAjZw,UNKNOWN,UNKNOWN,0
URXnngjBMJtJ7AD8bY8mcw,UNKNOWN,UNKNOWN,0
UkKU_pqtRREtrJDYgAB35Q,UNKNOWN,UNKNOWN,0
erfeEg2sOOGRXYfLIM9BvA,UNKNOWN,UNKNOWN,0
uUlq6chIVb0I8AehlET5bQ,UNKNOWN,UNKNOWN,0
hHCrU2X15lTG0PGrhc4KJw,UNKNOWN,UNKNOWN,0
KvijMDHodfhUrJ29w43l_Q,UNKNOWN,UNKNOWN,0
NKpwKdjEG8nL1rI60aYHmg,UNKNOWN,UNKNOWN,0
jtlGU0yu1M2u2ceP-ExsoQ,UNKNOWN,UNKNOWN,0
-0Fendn2TmhDJ-1s6gPi5g,UNKNOWN,UNKNOWN,0
ajwGl90CuCZac3BKWY1ShQ,UNKNOWN,UNKNOWN,0
Gmo9VR1BkRNmUfLmzFkJqA,UNKNOWN,UNKNOWN,0
V18iSIgNurCBmowYm34byw,UNKNOWN,UNKNOWN,0
RJmPD7n9xLu6uQpzA5ErVw,UNKNOWN,UNKNOWN,0
7KjXE5UCylfY8oQNZFVHLw,UNKNOWN,UNKNOWN,0
XxwrhGSDOZbjGkuSueDSpQ,UNKNOWN,UNKNOWN,0
d89Uazcy1LLpxrcabCbaFA,UNKNOWN,UNKNOWN,0
rLQexhKhfIEFLOtI2e74Pg,UNKNOWN,UNKNOWN,0
r9GBQmRyNYH7yh1_fuMw8A,UNKNOWN,UNKNOWN,0
7t-sLd21ouUxLryJuDkUBg,UNKNOWN,UNKNOWN,0
D3wJGU2sSW1E1DDUcllKIQ,UNKNOWN,UNKNOWN,0
vdRLhoCFkQk_sN24dT14OA,UNKNOWN,UNKNOWN,0
Q7yo8bbIdmcmdde8ZtWAkw,UNKNOWN,UNKNOWN,0
bUEc1ZDgfZPymHyUXEiiNg,UNKNOWN,UNKNOWN,0
CHjmzfE0PhHhetuQLEEE6g,UNKNOWN,UNKNOWN,0
5i-li8gXa3VVh96UL108uQ,UNKNOWN,UNKNOWN,0
FzQhaw6t6bMj6NzVevI6uQ,UNKNOWN,UNKNOWN,0
lY_NxBJbiLVavFiFnk1vPQ,UNKNOWN,UNKNOWN,0
HUr7xaaplZQ5jxb_zF8ing,UNKNOWN,UNKNOWN,0
1P6s9Jk4JJGqwD4tsxmSUQ,UNKNOWN,UNKNOWN,0
Gtd_yCQiFHwufg9PnqI8tg,UNKNOWN,UNKNOWN,0
W4Zn7uFt8TgaVOrMVt5EAg,UNKNOWN,UNKNOWN,0
Zgw8DXu5nApQwq6VLEsflg,UNKNOWN,UNKNOWN,0
qoOq4SIJia2PknciTLl7Vw,UNKNOWN,UNKNOWN,0
-Mm02AeY1PMGg-l-ShMxUg,UNKNOWN,UNKNOWN,0
4oWszLKbc-V0_dIhqWR9Ug,UNKNOWN,UNKNOWN,0
H9sg6Vq9m9C9EyBEPypPwg,UNKNOWN,UNKNOWN,0
-UWw90jUbIL1RlL3EqWvnw,UNKNOWN,UNKNOWN,0
7mYi03nDHCyUF7eBymCNEw,UNKNOWN,UNKNOWN,0
Aj2pUJqhxM9p6icoVQLuMg,UNKNOWN,UNKNOWN,0
mWLAB1_P2rFWuMys1RT8sw,UNKNOWN,UNKNOWN,0
9k95ddpuvRqhC5otDZ6FhA,UNKNOWN,UNKNOWN,0
4SWx95nlvFKzI9uzpQ6wjQ,UNKNOWN,UNKNOWN,0
F3iG7XyIsojEfFFMGXAVEQ,UNKNOWN,UNKNOWN,0
aBCqrJwXAHnTgO2e_l0v8w,UNKNOWN,UNKNOWN,0
jhbg3BR7NGjHS0JPqgJJBQ,UNKNOWN,UNKNOWN,0
v7xjDbezQ2xw95itvN244Q,UNKNOWN,UNKNOWN,0
jt9O4tqBb-a7encP9ZEGVQ,UNKNOWN,UNKNOWN,0
IuS8Si2f_CCtNibHTPD7RA,UNKNOWN,UNKNOWN,0
iRFJ-_MovIJnvFcBDfCQtw,UNKNOWN,UNKNOWN,0
EgWUJ6CSBN8laC58nmFTZA,UNKNOWN,UNKNOWN,0
WTUGD0K89M54itUGYilk5g,UNKNOWN,UNKNOWN,0
mvWhlMnXXidb1R2krK25VQ,UNKNOWN,UNKNOWN,0
ff6B-NAhNYnDFpaKziDBJg,UNKNOWN,UNKNOWN,0
Ijdoi6pDMK3Burw3TtAOZg,UNKNOWN,UNKNOWN,0
VZVbRlvadHuMiVcETbVAOQ,UNKNOWN,UNKNOWN,0
Kv4hu41_9b2l2Es0peyjvA,UNKNOWN,UNKNOWN,0
M5XxECeXYi6DkgrxkRweVw,UNKNOWN,UNKNOWN,0
_p5oMYHQ4QIOqId1rehUzg,UNKNOWN,UNKNOWN,0
DcF162waTQvZd-G0G_J4wQ,UNKNOWN,UNKNOWN,0
xI8O5h3Pa0MQlTWf93noTA,UNKNOWN,UNKNOWN,0
E2Bo0yi2MUC_mdqVal5W_A,UNKNOWN,UNKNOWN,0
o_ihBGjIqe-WjbBoYuxhtg,UNKNOWN,UNKNOWN,0
vUjIJObX5FT76K0e69aOFg,UNKNOWN,UNKNOWN,0
3weTZCazPJSVyLTR7DQzdQ,UNKNOWN,UNKNOWN,0
IsVtFDJgNzBdTce2xSOmwQ,UNKNOWN,UNKNOWN,0
nteAMOsI2DsTTR9v6G9E7A,UNKNOWN,UNKNOWN,0
P4MSmTvAVeW3is2RORWosA,UNKNOWN,UNKNOWN,0
dSNDFR5VenZr-Q2itNvzHQ,UNKNOWN,UNKNOWN,0
ygyEERX0GgZYhRStNqSoTw,UNKNOWN,UNKNOWN,0
4TY6N891DZNUNsRajaByCg,UNKNOWN,UNKNOWN,0
EAyy8Z0V5zfO_LXxSqkD-A,UNKNOWN,UNKNOWN,0
ppasQEo3jPkBdwdRGVd9WQ,UNKNOWN,UNKNOWN,0
P9GVKg1qQbBJQKQyriTmbw,UNKNOWN,UNKNOWN,0
hT5yVEZ0ApnPiW05EXuhJg,UNKNOWN,UNKNOWN,0
4HoCAPiFH2BFznYxGR7sjQ,UNKNOWN,UNKNOWN,0
qE9yIXn2GQb2-4a_qOOKzg,UNKNOWN,UNKNOWN,0
b3XnB2SvmOI9D69FWtFdOw,UNKNOWN,UNKNOWN,0
DPQ7ZE5788qyir6_uNgZeg,UNKNOWN,UNKNOWN,0
Qx9iegDcpFCQ9mAMtlJZ1Q,UNKNOWN,UNKNOWN,0
kxaCVR8G-bhlKq-9OKt9sw,UNKNOWN,UNKNOWN,0
b0M6rZu3hgCSYs_v6SvP6w,UNKNOWN,UNKNOWN,0
3o3E4VlhmnIEjGDws5zsYA,UNKNOWN,UNKNOWN,0
AKmohonnqRzCGsw2B81VKw,UNKNOWN,UNKNOWN,0
kkD5pal9rRzE4PjeYSL9mA,UNKNOWN,UNKNOWN,0
EX8EyU43VF7DwS7jKEnjvg,UNKNOWN,UNKNOWN,0
vibWgNtDWPPXv6wG0q8KLQ,UNKNOWN,UNKNOWN,0
YgL5oNrTj6rxr1KQjCM-fw,UNKNOWN,UNKNOWN,0
haa0u6VwTWBXbIW0mxlSGw,UNKNOWN,UNKNOWN,0
CIP6qHXJSGFOMNiOVh2mGw,UNKNOWN,UNKNOWN,0
Lv7T_OIAX112_Xio5cPbhQ,UNKNOWN,UNKNOWN,0
F8okm6bnvmAlvCG-rubSJg,UNKNOWN,UNKNOWN,0
APIbThZ8PYfWsdK4Z0D5Rg,UNKNOWN,UNKNOWN,0
tzLBPCVz6uB7vWgDTU6Ujw,UNKNOWN,UNKNOWN,0
S-Qr-uTB7B7mIjfCC0bUBw,UNKNOWN,UNKNOWN,0
qgkN8Slt0WKVx_RETVFN_A,UNKNOWN,UNKNOWN,0
CZopYW_jT22mOPEDofWQ4A,UNKNOWN,UNKNOWN,0
NitDzP6JJB_j0rR1e_-4HA,UNKNOWN,UNKNOWN,0
51w4xFMVKcEpPjq_37EOGQ,UNKNOWN,UNKNOWN,0
AKj9NCjipnjLTgSBhBIAJA,UNKNOWN,UNKNOWN,0
bhOiOc96EJw0afLCED9aug,UNKNOWN,UNKNOWN,0
DTQyrA7ORccyBjz90fEaag,UNKNOWN,UNKNOWN,0
IL8zlRWI2QQ0f7H7V4267A,UNKNOWN,UNKNOWN,0
VeXY5kZdxqunyAl8zr5jkA,UNKNOWN,UNKNOWN,0
lrbp2XUGbIIpZKBKR-anCg,UNKNOWN,UNKNOWN,0
909BaH47M7FfjbFniClm6Q,UNKNOWN,UNKNOWN,0
lYRTHAopXNcpR4T0F1HlDg,UNKNOWN,UNKNOWN,0
YyxB3K1ORzc7ChMKgyxm9Q,UNKNOWN,UNKNOWN,0
JE0UYOdeJmgBEskbfGzSBQ,UNKNOWN,UNKNOWN,0
5HGO1CxM0qPIS_u4L90Bvw,UNKNOWN,UNKNOWN,0
ou6BTJPChWdJ6Z5WxxD8oQ,UNKNOWN,UNKNOWN,0
T_33Uxd_2yQ8X7FTgNMmtQ,UNKNOWN,UNKNOWN,0
15KIfPDU5IQ07l79Wn1Eew,UNKNOWN,UNKNOWN,0
4oC1z2SDrpraoZzRIQ-WsA,UNKNOWN,UNKNOWN,0
e-NX-4YEUrxvn_vd6pqUaA,UNKNOWN,UNKNOWN,0
O4lWITO3Vo7SLRnwEmWaNA,UNKNOWN,UNKNOWN,0
eMbrvAbgyqkC9eF0v9IgDA,UNKNOWN,UNKNOWN,0
6EJN2k33o76uuAUf2av_dA,UNKNOWN,UNKNOWN,0
sZ3AWH6WPq38fEKijvl9vA,UNKNOWN,UNKNOWN,0
kpnqoFaf0n1s8aI6wQ3Tbg,UNKNOWN,UNKNOWN,0
zT8rz9GG5TXNy3ChGcqWGw,UNKNOWN,UNKNOWN,0
WifBAENwZVGlwCMYchBG3g,UNKNOWN,UNKNOWN,0
uwVR7b6CxfTzq2sslwWdCA,UNKNOWN,UNKNOWN,0
sED2nCJYPWgjTK64_x9IRw,UNKNOWN,UNKNOWN,0
aF9VooH7gC_loQ_G1MUcYw,UNKNOWN,UNKNOWN,0
cJ9BqupaJVeCTQQBWA3PAw,UNKNOWN,UNKNOWN,0
-qJZB0F9Y4uL_DovRBsW4Q,UNKNOWN,UNKNOWN,0
ib4G-Jn81GVt5U-4fEQ1ng,UNKNOWN,UNKNOWN,0
Vq0RhfZAtxezvN2-0ooWIA,UNKNOWN,UNKNOWN,0
JHyv6TwbNfIcjpos8_espA,UNKNOWN,UNKNOWN,0
_Jp4GPY9iZvofdjVlHEiYw,UNKNOWN,UNKNOWN,0
FArD0Nb-zRgeySLDs2WllQ,UNKNOWN,UNKNOWN,0
Jp-dJNw-AhcBYjyVC72e3w,UNKNOWN,UNKNOWN,0
Bb3EWQBtgi3__27OrX1HwQ,UNKNOWN,UNKNOWN,0
wAsgaxDVxggREwxgVbPwYw,UNKNOWN,UNKNOWN,0
7yV8u06N5imF7fmskhhIRg,UNKNOWN,UNKNOWN,0
